company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,b_funded_at,b_raised_amount_usd,b_pre_money_valuation_usd,b_post_money_valuation_usd,b_participants,angel_funded_at,angel_raised_amount_usd,angel_pre_money_valuation_usd,angel_post_money_valuation_usd,angel_participants,a_funded_at,a_raised_amount_usd,a_pre_money_valuation_usd,a_post_money_valuation_usd,a_participants,seed_funded_at,seed_raised_amount_usd,seed_pre_money_valuation_usd,seed_post_money_valuation_usd,seed_participants,c_funded_at,c_raised_amount_usd,c_pre_money_valuation_usd,c_post_money_valuation_usd,c_participants,d_funded_at,d_raised_amount_usd,d_pre_money_valuation_usd,d_post_money_valuation_usd,d_participants,unattributed_funded_at,unattributed_raised_amount_usd,unattributed_pre_money_valuation_usd,unattributed_post_money_valuation_usd,unattributed_participants,debt_round_funded_at,debt_round_raised_amount_usd,debt_round_pre_money_valuation_usd,debt_round_post_money_valuation_usd,debt_round_participants,e_funded_at,e_raised_amount_usd,e_pre_money_valuation_usd,e_post_money_valuation_usd,e_participants,f_funded_at,f_raised_amount_usd,f_pre_money_valuation_usd,f_post_money_valuation_usd,f_participants,private_equity_funded_at,private_equity_raised_amount_usd,private_equity_pre_money_valuation_usd,private_equity_post_money_valuation_usd,private_equity_participants,grant_funded_at,grant_raised_amount_usd,grant_pre_money_valuation_usd,grant_post_money_valuation_usd,grant_participants,post_ipo_equity_funded_at,post_ipo_equity_raised_amount_usd,post_ipo_equity_pre_money_valuation_usd,post_ipo_equity_post_money_valuation_usd,post_ipo_equity_participants,post_ipo_debt_funded_at,post_ipo_debt_raised_amount_usd,post_ipo_debt_pre_money_valuation_usd,post_ipo_debt_post_money_valuation_usd,post_ipo_debt_participants,partial_funded_at,partial_raised_amount_usd,partial_pre_money_valuation_usd,partial_post_money_valuation_usd,partial_participants,convertible_funded_at,convertible_raised_amount_usd,convertible_pre_money_valuation_usd,convertible_post_money_valuation_usd,convertible_participants,crowd_funded_at,crowd_raised_amount_usd,crowd_pre_money_valuation_usd,crowd_post_money_valuation_usd,crowd_participants,g_funded_at,g_raised_amount_usd,g_pre_money_valuation_usd,g_post_money_valuation_usd,g_participants,secondary_market_funded_at,secondary_market_raised_amount_usd,secondary_market_pre_money_valuation_usd,secondary_market_post_money_valuation_usd,secondary_market_participants,crowd_equity_funded_at,crowd_equity_raised_amount_usd,crowd_equity_pre_money_valuation_usd,crowd_equity_post_money_valuation_usd,crowd_equity_participants,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree
c:8028,games_video,operating,USA,MA,Woburn,Boston,,,,,,,,2010-12-09,5250000.0,,,0.0,,,,,,2008-03-01,7000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,1,3,2,6
c:8249,software,acquired,USA,CA,San Mateo,SF Bay,,USD,,USD,2011-02-02,NASDAQ:EPOC,2013-01-07,2000-08-17,35000000.0,,,5.0,,,,,,,,,,,,,,,,2002-08-19,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,5844.0,6,2,4,22
c:8251,web,closed,USA,MA,Burlington,Boston,,,,,,,,,,,,,,,,,,2007-03-29,505000.0,,,1.0,,,,,,,,,,,,,,,,2009-05-04,3300000.0,,,2.0,2010-12-21,625000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,2922.0,1,1,1,1
c:8408,web,operating,USA,CA,Belmont,SF Bay,,,,,,,,2008-07-16,5000000.0,,,2.0,,,,,,2007-07-15,3500000.0,,,1.0,,,,,,2009-05-14,7000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3256.0,6,1,2,14
c:8504,software,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-18,2150000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5844.0,1,2,4,4
c:8623,software,operating,USA,NY,New York,New York,,,,,,,,2009-11-04,3400000.0,,,2.0,,,,,,2008-07-21,1500000.0,,,1.0,,,,,,2010-12-02,6500000.0,,,3.0,2011-09-12,20000000.0,,,3.0,2012-01-01,7700000.0,,,3.0,,,,,,2012-05-29,42000000.0,,,4.0,2013-10-04,150000000.0,,1200000000.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2253.0,4,3,3,20
c:8661,network_hosting,ipo,USA,CA,San Jose,SF Bay,,USD,,USD,1999-06-04,NASDAQ:BRCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-20,300000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,6940.0,5,2,11,41
c:8676,advertising,acquired,USA,CA,Palo Alto,SF Bay,,,,,,,2012-12-05,2012-03-21,8000000.0,,,2.0,,,,,,2010-09-27,10000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2192.0,1,2,5,19
c:8750,security,ipo,USA,CA,Sunnyvale,SF Bay,,USD,,USD,1999-07-02,NYSE:JNPR,,,,,,,,,,,,,,,,,2012-12-27,101759441.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,6539.0,26,7,28,120
c:8793,travel,operating,IND,,Gurgaon,Gurgaon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-05-27,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2710.0,3,1,2,3
c:8938,semiconductor,operating,USA,NJ,N. Branch,N. Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-16,9000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,10227.0,6,4,4,8
c:8974,mobile,operating,USA,CA,San Jose,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-15,14000000.0,,,2.0,,,,,,2008-06-09,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4383.0,3,1,6,14
c:9049,travel,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2011-07-25,112000000.0,,,6.0,,,,,,2010-11-10,7200000.0,,,7.0,2009-04-01,600000.0,,,2.0,2012-11-01,200000000.0,,,6.0,,,,,,2012-10-01,6621000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,2,2,5,23
c:9050,web,acquired,USA,NY,New York,New York,,,,,,,2011-11-21,2010-03-12,12000000.0,,,3.0,,,,,,2007-11-01,5200000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2314.0,3,1,2,13
c:9054,hardware,ipo,DEU,,Munich,Munich,,USD,,USD,2001-03-23,NYSE:SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-07-19,8900000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,20,7,26,100
c:9264,software,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-09,20500000.0,,,3.0,2005-01-01,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5479.0,4,2,3,14
c:9276,advertising,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2012-10-11,5000000.0,,,2.0,,,,,,2010-10-18,5000000.0,,,2.0,2007-04-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,6,1,3,31
c:9310,other,operating,DEU,,Dresden,Dresden,,,,,,,,2005-01-05,8000000.0,,,2.0,,,,,,2002-04-20,13700000.0,,,3.0,,,,,,2005-11-30,24000000.0,,,4.0,2007-01-06,100000000.0,,,5.0,,,,,,,,,,,2008-08-04,50000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5114.0,3,4,3,18
c:9365,web,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,2008-08-06,11000000.0,,,2.0,,,,,,2006-01-01,2250000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3228.0,5,2,1,7
c:9405,games_video,operating,USA,MA,Andover,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960-01-01,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,2,1,1,4
c:9482,enterprise,operating,USA,CA,San Mateo,SF Bay,,,,,,,,,,,,,,,,,,,,,,,2011-05-03,4102097.0,,,0.0,2008-11-11,18000000.0,,,1.0,,,,,,2013-06-10,15000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,6,1,5,13
c:9529,,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2010-01-04,6178766.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,11,1,9,36
c:9636,games_video,ipo,JPN,,Tokyo,Tokyo,117900.0,JPY,,,2005-02-16,1254,,2001-11-30,2732622.0,,,2.0,,,,,,2000-03-23,12083943.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,5417.0,4,1,2,7
c:9655,semiconductor,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-28,17900000.0,,,3.0,2006-09-06,7750000.0,,,4.0,2013-03-05,8000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,4,4,5,11
c:9658,cleantech,operating,USA,CA,Fremont,SF Bay,,,,,,,,2008-01-07,15000000.0,,,5.0,,,,,,2006-09-18,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,3,2,2,13
c:9663,semiconductor,acquired,USA,PA,Breinigsville,Breinigsville,,,,,,,2013-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-26,50000000.0,,,4.0,,,,,,,,,,,2005-10-05,27000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,5479.0,4,1,2,7
c:9668,semiconductor,closed,USA,CA,San Diego,San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-02,15000000.0,,,0.0,2004-11-09,15000000.0,,,0.0,2008-06-20,4000000.0,,,0.0,2009-04-14,1000000.0,,,0.0,2006-06-01,25000000.0,,,0.0,2008-10-10,10000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,5114.0,1,1,1,3
c:9670,semiconductor,operating,USA,MD,Germantown,Washington DC,,,,,,,,2006-01-01,14000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,4,1,2,4
c:9775,network_hosting,acquired,USA,FL,Orlando,Orlando,,,,,,,2013-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-12,9000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,5479.0,1,1,1,5
c:9777,mobile,operating,DEU,,Oberhaching,Munich,,,,,,,,2004-01-28,5527720.0,,,4.0,,,,,,2002-02-13,3492400.0,,,3.0,,,,,,2005-03-13,13416000.0,,,4.0,2008-08-19,6604650.0,,,5.0,2009-12-15,11632800.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,1,1,3,5
c:9784,hardware,operating,USA,CA,Redwood City,SF Bay,,,,,,,,2010-07-15,106000000.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,2010-12-21,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6940.0,7,1,2,15
c:9786,security,ipo,USA,MD,Bethesda,Washington DC,,USD,,,,NYSE:LMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-11-22,4400000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,6881.0,11,5,21,81
c:9838,finance,operating,USA,NY,New York,New York,,,,,,,,,,,,,,,,,,2004-01-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,6,1,2,25
c:9949,games_video,acquired,CHN,,Shanghai,Shanghai,,,,,,,2013-09-25,2007-09-27,21000000.0,,,3.0,,,,,,,,,,,2005-01-01,500000.0,,,1.0,2009-12-02,15000000.0,,,2.0,2011-02-04,250000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,3653.0,1,1,2,3
c:10069,games_video,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2006-08-28,9100000.0,,,3.0,,,,,,,,,,,,,,,,2007-05-01,18750000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-01,67247200.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3928.0,9,1,5,25
c:10179,web,acquired,USA,CA,San Francisco,SF Bay,,,,,,,2012-08-09,2009-11-18,5500000.0,,,4.0,,,,,,2009-01-19,3730000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-26,4999998.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2223.0,5,2,2,14
c:10272,transportation,operating,USA,CA,Santa Monica,Los Angeles,,,,,,,,,,,,,,,,,,2008-09-01,2800000.0,,,0.0,,,,,,,,,,,2007-09-01,13500000.0,,,5.0,2013-12-12,30000000.0,,,1.0,,,,,,2009-01-23,32400000.0,,,6.0,2009-02-05,37400000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,9,1,2,23
c:10475,biotech,ipo,USA,IL,Des Plaines,Chicago,,USD,,USD,1990-01-02,NYSE:ABT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-15,100000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,8401.0,21,10,9,73
c:10560,enterprise,operating,ESP,,Barcelona,Barcelona,,,,,,,,,,,,,,,,,,,,,,,2010-04-20,800000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-24,4200000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2223.0,2,1,1,1
c:10915,security,acquired,USA,CA,San Jose,SF Bay,,,,,,,2012-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,2009-05-26,8800000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4383.0,2,2,6,11
c:10926,,ipo,USA,CA,Sunnyvale,SF Bay,,USD,,USD,,NASDAQ: ARUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-06,3000003.0,,,0.0,,,,,,,,,,,,,,,,2011-12-08,12000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,4383.0,3,1,3,11
c:10930,software,closed,USA,CA,Campbell,SF Bay,,,,,,,,1999-10-28,,,,0.0,,,,,,1998-09-03,,,,0.0,,,,,,1999-12-08,,,,0.0,2000-11-02,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,5632.0,2,2,7,14
c:11279,software,acquired,USA,MA,Billerica,Boston,,,,,,,2011-02-14,2007-02-14,16500000.0,,,4.0,,,,,,2006-01-01,7000000.0,,,2.0,,,,,,,,,,,,,,,,2005-04-01,7000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,3287.0,6,1,4,16
c:11302,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-19,27500000.0,,,1.0,,,,,,,,,,,,,,,,2012-10-15,78540191.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,15,16,9,54
c:11363,games_video,operating,USA,CA,Redwood City,SF Bay,,,,,,,,2007-07-09,30000000.0,,,6.0,,,,,,,,,,,,,,,,2008-09-23,70000000.0,,,6.0,,,,,,2013-04-01,5120000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,6,1,5,15
c:11391,web,ipo,USA,IL,Chicago,Chicago,12800000000.0,USD,,USD,2011-11-07,NASDAQ:GRPN,,2009-12-01,30000000.0,,,3.0,2007-01-01,1000000.0,,,2.0,2008-01-01,4800000.0,,,1.0,,,,,,2010-04-18,135000000.0,,,4.0,2011-01-11,950000000.0,,,10.0,2011-07-26,10288416.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,1877.0,19,3,17,97
c:11506,software,operating,USA,CA,San Carlos,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-10,20000000.0,,,5.0,2006-12-14,42000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5114.0,6,4,3,14
c:11563,music,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,2009-02-13,3900000.0,,,3.0,2008-01-01,1600000.0,,,1.0,2009-12-16,8000000.0,,,3.0,,,,,,2011-10-31,12000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,6,2,4,19
c:11642,hardware,operating,CHN,,Shenzen,Shenzen,,,,,,,,2011-02-23,26000000.0,,,5.0,,,,,,2008-09-01,21000000.0,,,3.0,,,,,,2011-06-07,30000000.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6575.0,3,1,1,6
c:11843,cleantech,operating,USA,CA,San Ramon,SF Bay,,,,,,,,2010-02-03,,,,3.0,,,,,,2008-01-28,,,,1.0,,,,,,2012-12-11,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,1,2,2,2
c:11901,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2005-05-03,15000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6940.0,4,1,2,15
c:12052,hardware,acquired,USA,MA,North Reading,Boston,,,,,,,2012-03-19,,,,,,,,,,,2003-01-01,1600000.0,,,0.0,,,,,,2006-05-24,10000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4018.0,7,1,3,13
c:12167,web,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,,,,,,,,,,,2009-09-03,2500000.0,,,0.0,2009-06-01,500000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,2,1,1,4
c:12178,software,acquired,USA,IN,Indianapolis,Indianapolis,,USD,,USD,2012-03-22,NYSE:ET,2013-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-21,40000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,4779.0,8,1,3,23
c:12232,software,acquired,USA,CA,San Jose,SF Bay,,,,,,,2010-04-28,2009-11-24,15500000.0,,,5.0,,,,,,2008-10-13,8500000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2223.0,4,2,5,10
c:12272,enterprise,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,2009-06-02,6000000.0,,,2.0,,,,,,2009-03-16,5000000.0,,,9.0,,,,,,2010-10-26,25000000.0,,,3.0,2011-11-07,40000000.0,,,5.0,,,,,,,,,,,2012-12-07,65000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1906.0,8,3,2,27
c:12273,photo_video,operating,USA,CA,Milpitas,SF Bay,,,,,,,,2009-09-22,6000000.0,,,2.0,,,,,,,,,,,,,,,,2011-05-19,8000000.0,,,2.0,2012-11-15,13000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,5,3,4,20
c:12315,enterprise,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,2006-11-21,16000000.0,,,4.0,,,,,,2005-04-01,12000000.0,,,2.0,,,,,,2008-10-15,10000000.0,,,4.0,,,,,,2010-02-22,14100000.0,,,4.0,,,,,,2012-07-24,20000000.0,,,5.0,2013-07-31,35000000.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3501.0,3,2,2,21
c:12608,semiconductor,operating,IRL,,Dublin,Dublin,,,,,,,,2010-05-19,7500000.0,,,5.0,,,,,,2008-10-17,14000000.0,,,7.0,,,,,,2011-11-30,9000000.0,,,4.0,2013-07-10,16000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,1,1,1,12
c:12611,public_relations,operating,USA,NJ,New Providence,New Providence,,,,,,,,2006-03-06,11000000.0,,,3.0,,,,,,,,,,,2012-05-30,2530000.0,,,0.0,2007-07-18,13300000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,4,7,7,14
c:12723,security,acquired,USA,MA,Boston,Boston,,,,,,,2013-08-15,2008-10-21,6100000.0,,,1.0,2006-11-01,4000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,2588.0,1,1,2,3
c:13117,software,operating,USA,NY,Tarrytown,New York,,,,,,,,2008-11-04,9000000.0,,,3.0,,,,,,2006-01-01,8800000.0,,,1.0,,,,,,2013-07-18,20000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,1,1,1,6
c:13120,finance,operating,USA,GA,Alpharetta,Atlanta,,,,,,,,,,,,,,,,,,2010-06-23,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2040.0,4,2,2,17
c:13175,software,operating,USA,CA,San Francisco,SF Bay,,,,,,,,2008-10-10,9000000.0,,,1.0,,,,,,2007-02-15,3500000.0,,,1.0,,,,,,2009-02-10,10000000.0,,,3.0,,,,,,2012-01-17,13000000.0,,,3.0,2013-03-01,2000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-07-22,8085068.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5844.0,3,1,1,11
c:13246,cleantech,ipo,USA,AZ,Tempe,Phoenix,,USD,,USD,2006-11-24,NASDAQ:FSLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-18,427700000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,5479.0,3,1,2,15
